,date,PRCP,TAVG,TMAX,TMIN,transactions,isSunday,isHoliday
783,2023-03-25,0.0,13.1,17.2,8.9,17086.0,0,0
784,2023-03-26,0.0,13.2,17.2,8.9,245.0,1,0
785,2023-03-27,0.0,13.9,21.1,8.3,17088.0,0,0
786,2023-03-28,0.0,15.6,20.6,10.0,18265.0,0,0
787,2023-03-29,5.3,13.3,15.0,10.6,17290.0,0,0
788,2023-03-30,5.8,13.2,16.7,10.6,17689.0,0,0
789,2023-03-31,0.0,12.9,17.2,8.3,3002.0,0,1
790,2023-04-01,0.0,13.8,18.9,8.3,17469.0,0,0
791,2023-04-02,0.0,14.1,17.2,10.0,209.0,1,0
792,2023-04-03,0.0,14.8,17.2,12.8,16939.0,0,0
793,2023-04-04,0.0,13.7,16.7,9.4,18276.0,0,0
794,2023-04-05,0.0,12.7,17.8,7.8,18244.0,0,0
795,2023-04-06,0.0,14.4,21.7,7.8,18906.0,0,0
796,2023-04-07,0.0,14.9,19.4,10.0,19681.0,0,0
797,2023-04-08,0.0,14.8,18.9,10.6,17011.0,0,0
798,2023-04-09,0.0,14.4,17.2,12.2,196.0,1,0
799,2023-04-10,0.0,14.1,17.8,11.7,16801.0,0,0
800,2023-04-11,0.0,14.3,18.3,12.2,18210.0,0,0
801,2023-04-12,2.3,14.3,15.6,13.3,18119.0,0,0
802,2023-04-13,0.3,13.7,15.0,12.2,18227.0,0,0
803,2023-04-14,0.0,14.5,17.8,13.3,19387.0,0,0
804,2023-04-15,0.0,15.2,18.3,12.2,17210.0,0,0
805,2023-04-16,0.0,14.7,16.1,13.3,200.0,1,0
806,2023-04-17,0.3,14.2,17.2,13.3,16534.0,0,0
807,2023-04-18,0.3,15.1,18.3,12.8,18051.0,0,0
808,2023-04-19,0.0,15.4,19.4,11.7,18245.0,0,0
809,2023-04-20,0.0,16.0,23.3,10.6,18503.0,0,0
810,2023-04-21,0.0,19.7,27.8,12.2,18153.0,0,0
811,2023-04-22,0.0,20.2,27.2,13.3,17161.0,0,0
812,2023-04-23,0.0,17.5,18.3,15.0,183.0,1,0
813,2023-04-24,0.0,16.6,19.4,15.0,15991.0,0,0
814,2023-04-25,0.0,16.8,19.4,15.0,17284.0,0,0
815,2023-04-26,0.0,17.5,21.1,16.1,17791.0,0,0
816,2023-04-27,0.0,16.7,19.4,14.4,17728.0,0,0
817,2023-04-28,0.0,15.9,18.9,14.4,18297.0,0,0
818,2023-04-29,0.0,16.1,18.9,14.4,17477.0,0,0
819,2023-04-30,0.0,15.6,17.2,14.4,227.0,1,0
820,2023-05-01,0.0,15.5,18.3,13.9,16547.0,0,0
821,2023-05-02,0.0,16.1,18.3,13.3,17720.0,0,0
822,2023-05-03,1.3,15.3,18.9,11.7,17382.0,0,0
823,2023-05-04,0.5,16.6,19.4,14.4,18112.0,0,0
824,2023-05-05,0.5,16.3,19.4,13.9,18890.0,0,0
825,2023-05-06,0.0,16.3,20.0,12.2,16904.0,0,0
826,2023-05-07,0.0,16.7,21.1,12.8,284.0,1,0
827,2023-05-08,0.0,17.2,19.4,14.4,16197.0,0,0
828,2023-05-09,0.0,17.2,18.9,15.6,17640.0,0,0
829,2023-05-10,0.0,16.2,18.9,13.9,17963.0,0,0
830,2023-05-11,0.0,16.5,19.4,15.0,18329.0,0,0
831,2023-05-12,0.0,16.5,18.3,15.6,18633.0,0,0
832,2023-05-13,0.0,16.6,18.9,15.0,17550.0,0,0
833,2023-05-14,0.0,16.0,17.8,14.4,199.0,1,0
834,2023-05-15,0.0,16.6,19.4,15.0,16894.0,0,0
835,2023-05-16,0.0,17.0,21.1,15.0,17516.0,0,0
836,2023-05-17,0.0,16.3,17.8,14.4,17840.0,0,0
837,2023-05-18,0.0,16.1,19.4,14.4,18337.0,0,0
838,2023-05-19,0.0,16.7,18.9,15.6,18876.0,0,0
839,2023-05-20,0.0,17.2,19.4,16.1,17106.0,0,0
840,2023-05-21,0.0,17.4,20.6,16.1,305.0,1,0
841,2023-05-22,0.0,16.6,17.8,15.6,16981.0,0,0
842,2023-05-23,0.0,16.3,17.8,15.0,17753.0,0,0
843,2023-05-24,0.0,16.1,18.9,14.4,17862.0,0,0
844,2023-05-25,0.0,16.8,19.4,16.1,18460.0,0,0
845,2023-05-26,0.0,17.1,20.6,15.6,19201.0,0,0
846,2023-05-27,0.0,17.3,20.6,15.6,17320.0,0,0
847,2023-05-28,0.0,17.2,19.4,16.1,221.0,1,0
848,2023-05-29,0.0,16.6,17.8,15.6,508.0,0,1
849,2023-05-30,0.0,17.1,18.9,15.6,17896.0,0,0
850,2023-05-31,0.0,16.8,18.9,13.9,17823.0,0,0
851,2023-06-01,0.0,16.9,18.9,15.0,18299.0,0,0
852,2023-06-02,0.0,17.6,20.6,16.1,18551.0,0,0
853,2023-06-03,0.0,17.4,20.6,15.6,17441.0,0,0
854,2023-06-04,0.0,17.8,20.6,16.7,273.0,1,0
855,2023-06-05,0.0,17.5,18.9,16.1,17321.0,0,0
856,2023-06-06,0.0,17.4,20.6,16.1,17541.0,0,0
857,2023-06-07,0.0,17.7,21.1,15.6,17697.0,0,0
858,2023-06-08,0.0,17.7,21.1,14.4,18338.0,0,0
859,2023-06-09,0.0,18.1,21.1,16.1,18854.0,0,0
860,2023-06-10,0.0,17.8,19.4,16.1,16770.0,0,0
861,2023-06-11,0.8,16.9,18.3,16.1,194.0,1,0
862,2023-06-12,0.0,17.3,20.6,15.6,16985.0,0,0
863,2023-06-13,0.0,17.8,19.4,16.7,18118.0,0,0
864,2023-06-14,0.0,17.9,20.6,16.7,17947.0,0,0
865,2023-06-15,0.0,18.1,21.7,16.1,18450.0,0,0
866,2023-06-16,0.0,19.1,22.2,17.8,18287.0,0,0
867,2023-06-17,0.0,18.9,21.7,17.2,16318.0,0,0
868,2023-06-18,0.0,18.1,20.6,16.7,229.0,1,0
869,2023-06-19,0.0,18.2,21.7,16.7,2006.0,0,1
870,2023-06-20,0.0,18.9,22.8,16.1,17841.0,0,0
871,2023-06-21,0.0,18.8,22.8,15.6,17997.0,0,0
872,2023-06-22,0.0,18.2,20.0,16.1,18003.0,0,0
873,2023-06-23,0.0,17.8,21.1,15.0,18231.0,0,0
874,2023-06-24,0.0,18.1,21.1,14.4,16712.0,0,0
875,2023-06-25,0.0,18.3,21.1,16.1,257.0,1,0
876,2023-06-26,0.0,18.6,21.7,16.1,16684.0,0,0
877,2023-06-27,0.0,18.4,21.7,15.6,17646.0,0,0
878,2023-06-28,0.0,18.0,20.6,16.7,17535.0,0,0
879,2023-06-29,0.0,18.3,21.7,16.7,18275.0,0,0
880,2023-06-30,0.0,19.2,22.8,17.2,18647.0,0,0
881,2023-07-01,0.0,19.1,22.8,16.7,17029.0,0,0
882,2023-07-02,0.0,19.4,22.8,17.2,283.0,1,0
883,2023-07-03,0.0,18.8,22.2,17.2,18275.0,0,0
884,2023-07-04,0.0,18.6,22.2,16.7,356.0,0,1
885,2023-07-05,0.0,18.6,22.2,16.1,18198.0,0,0
886,2023-07-06,0.0,18.2,21.1,16.1,18629.0,0,0
887,2023-07-07,0.0,18.4,21.1,16.7,18830.0,0,0
888,2023-07-08,0.0,18.8,21.1,17.2,16962.0,0,0
889,2023-07-09,0.0,18.6,22.2,17.2,185.0,1,0
890,2023-07-10,0.0,19.8,22.8,17.2,17147.0,0,0
891,2023-07-11,0.0,19.8,24.4,17.2,17803.0,0,0
892,2023-07-12,0.0,21.9,26.7,18.9,18767.0,0,0
893,2023-07-13,0.0,22.8,26.7,19.4,19013.0,0,0
894,2023-07-14,0.0,21.6,25.6,18.3,19464.0,0,0
895,2023-07-15,0.0,20.9,23.9,18.9,16625.0,0,0
896,2023-07-16,0.0,20.2,23.9,18.3,298.0,1,0
897,2023-07-17,0.0,21.6,25.6,19.4,17738.0,0,0
898,2023-07-18,0.0,21.8,25.0,19.4,18527.0,0,0
899,2023-07-19,0.0,21.7,25.6,19.4,18867.0,0,0
900,2023-07-20,0.0,21.6,24.4,19.4,18152.0,0,0
901,2023-07-21,0.0,21.0,25.0,18.9,18129.0,0,0
902,2023-07-22,0.0,20.3,24.4,18.3,16682.0,0,0
903,2023-07-23,0.0,20.6,23.9,18.3,240.0,1,0
904,2023-07-24,0.0,21.3,24.4,18.9,17427.0,0,0
905,2023-07-25,0.0,21.0,25.6,18.9,18391.0,0,0
906,2023-07-26,0.0,22.9,27.8,20.0,18676.0,0,0
907,2023-07-27,0.0,23.1,25.0,20.6,18522.0,0,0
908,2023-07-28,0.0,21.2,23.3,20.0,19028.0,0,0
909,2023-07-29,0.0,22.2,25.6,20.0,16755.0,0,0
910,2023-07-30,0.0,22.3,26.7,20.6,227.0,1,0
911,2023-07-31,0.0,22.8,25.6,20.6,17120.0,0,0
912,2023-08-01,0.0,23.7,27.2,21.1,17529.0,0,0
913,2023-08-02,0.0,23.0,25.6,20.0,18094.0,0,0
914,2023-08-03,0.0,21.6,23.9,18.9,18586.0,0,0
915,2023-08-04,0.0,20.7,24.4,18.3,18785.0,0,0
916,2023-08-05,0.0,21.6,24.4,18.9,17104.0,0,0
917,2023-08-06,0.0,20.8,25.0,18.3,271.0,1,0
918,2023-08-07,0.0,21.1,26.7,17.8,16936.0,0,0
919,2023-08-08,0.0,23.2,28.3,20.6,17654.0,0,0
920,2023-08-09,0.0,23.2,25.6,21.1,18443.0,0,0
921,2023-08-10,0.0,22.1,23.9,21.1,18633.0,0,0
922,2023-08-11,0.0,21.9,24.4,20.6,18987.0,0,0
923,2023-08-12,0.0,21.8,24.4,20.0,17528.0,0,0
924,2023-08-13,0.0,21.7,24.4,20.0,276.0,1,0
925,2023-08-14,0.0,21.1,23.9,20.0,16867.0,0,0
926,2023-08-15,0.0,21.0,24.4,20.0,18398.0,0,0
927,2023-08-16,0.0,22.1,26.1,20.0,18526.0,0,0
928,2023-08-17,0.0,21.6,23.9,18.9,18598.0,0,0
929,2023-08-18,0.0,20.4,23.9,18.9,19450.0,0,0
930,2023-08-19,0.0,20.6,23.9,18.3,16945.0,0,0
931,2023-08-20,46.2,22.4,23.9,18.9,153.0,1,0
932,2023-08-21,0.5,20.4,24.4,18.3,15849.0,0,0
933,2023-08-22,0.0,21.3,25.6,17.8,17861.0,0,0
934,2023-08-23,0.0,21.3,23.9,18.9,18025.0,0,0
935,2023-08-24,0.0,20.8,23.9,18.3,18513.0,0,0
936,2023-08-25,0.0,20.5,23.9,18.3,18855.0,0,0
937,2023-08-26,0.0,20.7,24.4,18.3,17442.0,0,0
938,2023-08-27,0.0,22.0,26.1,18.3,262.0,1,0
939,2023-08-28,0.0,23.3,28.3,18.3,16763.0,0,0
940,2023-08-29,0.0,23.2,28.9,18.9,17252.0,0,0
941,2023-08-30,0.0,22.3,25.0,20.0,17471.0,0,0
942,2023-08-31,0.0,21.9,25.0,20.0,17796.0,0,0
943,2023-09-01,0.0,21.6,24.4,20.6,18865.0,0,0
944,2023-09-02,0.3,22.7,25.6,21.1,16902.0,0,0
945,2023-09-03,0.0,23.3,26.1,20.0,248.0,1,0
946,2023-09-04,0.0,21.5,24.4,18.9,513.0,0,1
947,2023-09-05,0.0,20.9,23.3,18.3,16773.0,0,0
948,2023-09-06,0.0,22.2,25.0,18.9,17111.0,0,0
949,2023-09-07,0.0,21.4,25.6,17.8,17529.0,0,0
950,2023-09-08,0.0,22.3,27.2,19.4,18161.0,0,0
951,2023-09-09,0.0,24.3,28.3,21.1,15954.0,0,0
952,2023-09-10,0.0,24.5,28.3,21.7,248.0,1,0
953,2023-09-11,0.0,24.1,30.0,21.7,15520.0,0,0
954,2023-09-12,0.0,22.9,25.0,20.6,16602.0,0,0
955,2023-09-13,0.0,21.4,23.9,19.4,17502.0,0,0
956,2023-09-14,0.0,20.8,23.9,19.4,16719.0,0,0
957,2023-09-15,0.0,21.1,22.8,20.0,17523.0,0,0
958,2023-09-16,0.0,21.2,22.2,20.0,16247.0,0,0
959,2023-09-17,0.0,20.7,21.7,20.0,175.0,1,0
960,2023-09-18,0.0,21.4,23.9,18.9,16156.0,0,0
961,2023-09-19,0.0,19.5,23.9,16.1,16538.0,0,0
962,2023-09-20,0.0,20.9,23.3,17.8,17333.0,0,0
963,2023-09-21,0.0,20.3,23.9,18.3,17954.0,0,0
964,2023-09-22,1.0,19.3,20.6,17.2,18155.0,0,0
965,2023-09-23,0.0,20.4,23.3,18.3,16822.0,0,0
966,2023-09-24,0.0,20.1,23.9,17.8,213.0,1,0
967,2023-09-25,0.0,20.1,23.9,17.2,16388.0,0,0
968,2023-09-26,0.0,19.7,23.9,16.7,16907.0,0,0
969,2023-09-27,0.0,19.3,23.3,16.7,17581.0,0,0
970,2023-09-28,0.0,19.4,22.2,17.8,18347.0,0,0
971,2023-09-29,0.0,19.9,21.7,18.9,18494.0,0,0
972,2023-09-30,0.0,19.9,22.2,18.3,16311.0,0,0
973,2023-10-01,0.0,19.1,21.7,16.7,236.0,1,0
974,2023-10-02,0.0,18.1,22.2,14.4,16026.0,0,0
975,2023-10-03,0.0,18.7,23.9,13.9,17387.0,0,0
976,2023-10-04,0.0,20.1,27.2,15.0,17485.0,0,0
977,2023-10-05,0.0,21.8,28.9,15.6,17926.0,0,0
978,2023-10-06,0.0,21.1,25.0,15.6,18461.0,0,0
979,2023-10-07,0.0,19.9,25.6,16.7,16761.0,0,0
980,2023-10-08,0.0,20.7,24.4,17.2,302.0,1,0
981,2023-10-09,0.0,20.2,23.3,18.3,15022.0,0,1
982,2023-10-10,0.3,19.6,22.8,17.8,16097.0,0,0
983,2023-10-11,0.0,19.4,22.2,17.8,17124.0,0,0
984,2023-10-12,0.0,19.4,22.8,15.6,17306.0,0,0
985,2023-10-13,0.0,19.6,22.8,15.6,18198.0,0,0
986,2023-10-14,0.0,19.4,24.4,16.7,16347.0,0,0
987,2023-10-15,0.0,19.7,25.6,14.4,215.0,1,0
988,2023-10-16,0.0,19.4,23.3,15.6,15387.0,0,0
989,2023-10-17,0.0,19.3,22.8,17.2,16404.0,0,0
990,2023-10-18,0.0,19.4,22.2,17.2,16940.0,0,0
991,2023-10-19,0.0,19.1,23.3,16.1,17307.0,0,0
992,2023-10-20,0.0,20.8,26.1,17.8,18185.0,0,0
993,2023-10-21,0.0,20.6,25.6,15.6,16588.0,0,0
994,2023-10-22,0.0,20.1,22.2,18.9,239.0,1,0
995,2023-10-23,0.0,19.8,21.1,16.7,15581.0,0,0
996,2023-10-24,0.0,18.1,22.2,13.9,16711.0,0,0
997,2023-10-25,0.0,19.2,19.4,17.8,17148.0,0,0
998,2023-10-26,0.0,18.8,22.2,15.6,17433.0,0,0
999,2023-10-27,0.0,18.2,21.7,15.6,17816.0,0,0
1000,2023-10-28,0.0,17.2,21.1,12.8,15917.0,0,0
1001,2023-10-29,0.0,17.9,26.1,12.2,274.0,1,0
1002,2023-10-30,0.0,17.5,25.6,8.3,15219.0,0,0
1003,2023-10-31,0.0,17.4,27.2,12.8,15103.0,0,0
1004,2023-11-01,0.0,18.3,29.4,10.0,16711.0,0,0
1005,2023-11-02,0.0,17.8,27.8,9.4,17474.0,0,0
1006,2023-11-03,0.0,17.2,25.6,9.4,18310.0,0,0
1007,2023-11-04,0.0,16.6,24.4,9.4,17328.0,0,0
1008,2023-11-05,0.0,16.4,23.9,10.6,287.0,1,0
1009,2023-11-06,0.0,16.8,21.1,12.8,15287.0,0,0
1010,2023-11-07,0.0,18.1,20.6,15.0,16489.0,0,0
1011,2023-11-08,0.0,17.0,21.1,11.7,17196.0,0,0
1012,2023-11-09,0.0,16.2,23.9,8.3,17502.0,0,0
1013,2023-11-10,0.0,15.6,24.4,6.7,2509.0,0,1
1014,2023-11-11,0.0,14.8,23.3,6.7,15704.0,0,0
1015,2023-11-12,0.0,16.6,26.7,8.3,241.0,1,0
1016,2023-11-13,0.0,16.5,23.9,8.9,14892.0,0,0
1017,2023-11-14,0.0,16.0,23.9,8.9,16403.0,0,0
1018,2023-11-15,3.6,16.7,20.6,12.2,16333.0,0,0
1019,2023-11-16,0.3,18.1,22.8,15.6,17340.0,0,0
1020,2023-11-17,3.0,17.7,21.7,13.3,17964.0,0,0
1021,2023-11-18,0.0,18.4,21.1,14.4,17203.0,0,0
1022,2023-11-19,0.0,18.1,20.6,12.8,178.0,1,0
1023,2023-11-20,0.0,16.2,23.3,10.6,16886.0,0,0
1024,2023-11-21,0.0,16.7,25.6,8.9,17585.0,0,0
1025,2023-11-22,0.0,17.2,25.6,10.0,17183.0,0,0
1026,2023-11-23,0.0,16.2,20.0,10.6,181.0,0,1
1027,2023-11-24,0.3,17.4,18.9,12.8,13007.0,0,0
1028,2023-11-25,0.0,15.0,19.4,10.0,15388.0,0,0
1029,2023-11-26,0.0,13.9,21.7,7.8,190.0,1,0
